name,link,id,tags
Lucky Sequence Again,https://www.spoj.com/problems/ITRIX_B,ITRIX_B,[]
Waiting for Easter,https://www.spoj.com/problems/TEASTER,TEASTER,[]
Cout,https://www.spoj.com/problems/MAIN8_A,MAIN8_A,[]
Overlapping Squares,https://www.spoj.com/problems/MAIN8_B,MAIN8_B,[]
Find summits,https://www.spoj.com/problems/SUMMIT,SUMMIT,[]
N - DIGIT NUMBERS,https://www.spoj.com/problems/NDIGITS,NDIGITS,[]
Google is Feeling Lucky,https://www.spoj.com/problems/FEELUCK,FEELUCK,[]
Brackets,https://www.spoj.com/problems/BRKTS,BRKTS,[]
Vadivu vs Kanth,https://www.spoj.com/problems/VKANTH,VKANTH,[]
LUCKYNINE,https://www.spoj.com/problems/NITHY,NITHY,[]
BRAINF__K DESIGN,https://www.spoj.com/problems/BF,BF,[]
DRAWING IT,https://www.spoj.com/problems/ARTIST,ARTIST,[]
FREE PATHS,https://www.spoj.com/problems/WAYS2,WAYS2,[]
PATHS( no source code limit),https://www.spoj.com/problems/WAYS3,WAYS3,[]
Primo Va Primo Viene,https://www.spoj.com/problems/PRIMOVV,PRIMOVV,[]
Graph basics concepts ,https://www.spoj.com/problems/GRAPHS11,GRAPHS11,[]
Graph basics concepts,https://www.spoj.com/problems/GRAPHS12,GRAPHS12,[]
REARRANGE,https://www.spoj.com/problems/NOVICE61,NOVICE61,[]
SHAKE,https://www.spoj.com/problems/NOVICE66,NOVICE66,[]
NTH WORD,https://www.spoj.com/problems/NOVICE67,NOVICE67,[]
Prime Time,https://www.spoj.com/problems/NSUJ02A,NSUJ02A,[]
Digibomb!,https://www.spoj.com/problems/NSUJ03C,NSUJ03C,[]
String Game,https://www.spoj.com/problems/NSUJ02D,NSUJ02D,[]
Prime Kitties,https://www.spoj.com/problems/NSUJ02E,NSUJ02E,[]
Graph basics concepts II,https://www.spoj.com/problems/GRAPHS21,GRAPHS21,[]
Graph basics concepts II,https://www.spoj.com/problems/GRAPHS22,GRAPHS22,[]
Kids Love Candies,https://www.spoj.com/problems/MIDOZ,MIDOZ,[]
Repetitions,https://www.spoj.com/problems/REPTTS,REPTTS,[]
Edit Distance Variant 1,https://www.spoj.com/problems/EDITV1,EDITV1,[]
Edit Distance Variant 2,https://www.spoj.com/problems/EDITV2,EDITV2,[]
Cúcara Mácara,https://www.spoj.com/problems/CUCARAMA,CUCARAMA,[]
Student Proxy,https://www.spoj.com/problems/AUCSE012,AUCSE012,[]
Contains Prime,https://www.spoj.com/problems/AUCSE015,AUCSE015,[]
The Circumference of the Circle,https://www.spoj.com/problems/CIRCCIRC,CIRCCIRC,[]
Knight Moves,https://www.spoj.com/problems/KNIGHTMV,KNIGHTMV,[]
Progression,https://www.spoj.com/problems/VUDAAB,VUDAAB,[]
It is all about five,https://www.spoj.com/problems/ALLFIVE,ALLFIVE,[]
Celebrity Split,https://www.spoj.com/problems/CELSP,CELSP,[]
Spectrum of colours,https://www.spoj.com/problems/SPECTRUM,SPECTRUM,[]
Bit counts,https://www.spoj.com/problems/BITCNTR,BITCNTR,[]
Best balanced diet,https://www.spoj.com/problems/SETRR,SETRR,[]
Parsing URL,https://www.spoj.com/problems/TETRSIGM,TETRSIGM,[]
Kindergarten Counting Game,https://www.spoj.com/problems/KINDJ,KINDJ,[]
Calculating very big numbers very quickly,https://www.spoj.com/problems/MODPOW,MODPOW,[]
Spot the largest string,https://www.spoj.com/problems/SPOTIT,SPOTIT,[]
Count the strings,https://www.spoj.com/problems/NUMSTR,NUMSTR,[]
Fast addition,https://www.spoj.com/problems/MEGAUSS,MEGAUSS,[]
Get me correct,https://www.spoj.com/problems/GETCORR,GETCORR,[]
Warmup Problem A,https://www.spoj.com/problems/C2011AA,C2011AA,[]
Doing Nothing,https://www.spoj.com/problems/DONOTHIN,DONOTHIN,[]
Prime Count,https://www.spoj.com/problems/PCOUNT,PCOUNT,[]
Binary Palindromes Set,https://www.spoj.com/problems/BINPALI,BINPALI,[]
Traversal(Easy),https://www.spoj.com/problems/BST1,BST1,[]
Not Fibonacci please,https://www.spoj.com/problems/FIBOFAST,FIBOFAST,[]
Egypt,https://www.spoj.com/problems/SCPC11D,SCPC11D,[]
Topological Sorting,https://www.spoj.com/problems/TOPOSORT,TOPOSORT,[]
Measuring the odds,https://www.spoj.com/problems/WPC4A,WPC4A,[]
Out of place,https://www.spoj.com/problems/WPC4E,WPC4E,[]
Gaming begins here,https://www.spoj.com/problems/WPC4G,WPC4G,[]
Door Enclosure,https://www.spoj.com/problems/DODUCK,DODUCK,[]
Judging Olympia,https://www.spoj.com/problems/JO1,JO1,[]
To nisu istine,https://www.spoj.com/problems/ZVONIMIR,ZVONIMIR,[]
Overestimate,https://www.spoj.com/problems/OVFL,OVFL,[]
Theory of Computation,https://www.spoj.com/problems/STRSPL,STRSPL,[]
The Collatz Sequence,https://www.spoj.com/problems/COLL,COLL,['collatz-1']
Row Max Average,https://www.spoj.com/problems/MAVRG,MAVRG,[]
Here Be Dragons,https://www.spoj.com/problems/AMR11G,AMR11G,[]
Arabic and English,https://www.spoj.com/problems/ACPC11A,ACPC11A,[]
Sample,https://www.spoj.com/problems/KDBGTST1,KDBGTST1,[]
DIFFICULT INTERVIEW,https://www.spoj.com/problems/DIFFICUL,DIFFICUL,[]
Roman Numerals,https://www.spoj.com/problems/ROMANN,ROMANN,[]
How many words(SHELL),https://www.spoj.com/problems/QWERTY01,QWERTY01,[]
BF writing,https://www.spoj.com/problems/QWERTY02,QWERTY02,[]
JAVA COUNTING,https://www.spoj.com/problems/QWERTY03,QWERTY03,[]
TRIVIADOR,https://www.spoj.com/problems/QWERTY04,QWERTY04,[]
TREE SHAPES,https://www.spoj.com/problems/CODEIT01,CODEIT01,[]
PICK UP DROP ESCAPE,https://www.spoj.com/problems/CODEIT02,CODEIT02,[]
Help Balaji!,https://www.spoj.com/problems/ABA12A,ABA12A,[]
Number Divisiblity,https://www.spoj.com/problems/IPLUS4,IPLUS4,[]
testingC,https://www.spoj.com/problems/TESTF,TESTF,[]
Calculate Distance,https://www.spoj.com/problems/S1P1,S1P1,[]
Reverse number,https://www.spoj.com/problems/S1P2,S1P2,[]
Calculator,https://www.spoj.com/problems/S2P1,S2P1,[]
Stock market,https://www.spoj.com/problems/S2P2,S2P2,[]
The GamE,https://www.spoj.com/problems/S1P3,S1P3,[]
Integer palindrome,https://www.spoj.com/problems/S3P1,S3P1,[]
GCD,https://www.spoj.com/problems/S3P2,S3P2,[]
Sum of factorial,https://www.spoj.com/problems/S4P1,S4P1,[]
Calculator for Arrays,https://www.spoj.com/problems/S5P1,S5P1,[]
Celebration,https://www.spoj.com/problems/S1P4,S1P4,[]
Count Primes,https://www.spoj.com/problems/S5P2,S5P2,[]
Two Face on the high way,https://www.spoj.com/problems/S2P3,S2P3,[]
Draw Rectangle,https://www.spoj.com/problems/S3P4,S3P4,[]
KAM,https://www.spoj.com/problems/KAM1,KAM1,[]
PRIMES20,https://www.spoj.com/problems/PRIMES20,PRIMES20,[]
Spiral numbers,https://www.spoj.com/problems/SPRLNMS,SPRLNMS,[]
MAG,https://www.spoj.com/problems/BYTESA,BYTESA,[]
Sum of Tetranacci numbers (easy),https://www.spoj.com/problems/TETRASUM,TETRASUM,[]
"Hello, World!",https://www.spoj.com/problems/SBE201A1,SBE201A1,[]
Card Game,https://www.spoj.com/problems/DCEPC201,DCEPC201,[]
Easy Factorization,https://www.spoj.com/problems/FACTCG,FACTCG,[]
Travelled Distance,https://www.spoj.com/problems/SBE201A2,SBE201A2,[]
Bank Robbers,https://www.spoj.com/problems/BANKROBB,BANKROBB,[]
Maximum element of an array,https://www.spoj.com/problems/MAXINARR,MAXINARR,[]
Count inversions in a small array,https://www.spoj.com/problems/COUNTINV,COUNTINV,[]
UJ Test 1,https://www.spoj.com/problems/UJTEST1,UJTEST1,[]
Array Minimum,https://www.spoj.com/problems/SBE201A4,SBE201A4,[]
Binary search,https://www.spoj.com/problems/BSEARCH1,BSEARCH1,[]
Symmetric or not,https://www.spoj.com/problems/SYMN,SYMN,[]
Triple Zeros,https://www.spoj.com/problems/TRIZ,TRIZ,[]
Easy Powers,https://www.spoj.com/problems/EPO,EPO,[]
Fun with Fibonacci Series,https://www.spoj.com/problems/FIBOFUN,FIBOFUN,[]
Dice Problem,https://www.spoj.com/problems/MAIN12D,MAIN12D,[]
Race Results,https://www.spoj.com/problems/PUCMM102,PUCMM102,[]
Easy Longest Increasing Subsequence,https://www.spoj.com/problems/ELIS,ELIS,[]
Easy Longest Common Subsequence,https://www.spoj.com/problems/EELCS,EELCS,[]
Who Won the Match,https://www.spoj.com/problems/MWINNER,MWINNER,[]
Palindromic Cricketer,https://www.spoj.com/problems/CKTPALIN,CKTPALIN,[]
Auris Love,https://www.spoj.com/problems/OPC5,OPC5,[]
Arya and the exponacci,https://www.spoj.com/problems/OPC3A,OPC3A,[]
Hello World!,https://www.spoj.com/problems/HELLO,HELLO,[]
Number Theory (Easy),https://www.spoj.com/problems/NUMTRYE,NUMTRYE,[]
Plus Within a diamond,https://www.spoj.com/problems/PWAD,PWAD,[]
FUN WITH NUMBERS,https://www.spoj.com/problems/ACMCEG2A,ACMCEG2A,[]
FIGUREFUL,https://www.spoj.com/problems/ACMCEG2B,ACMCEG2B,[]
Pick the candies,https://www.spoj.com/problems/ACMCEG2C,ACMCEG2C,[]
MAX AREA,https://www.spoj.com/problems/COMPSEM0,COMPSEM0,[]
NEMO,https://www.spoj.com/problems/COMPSEM1,COMPSEM1,[]
TARANIAMITKAUSHIK,https://www.spoj.com/problems/COMPSEM2,COMPSEM2,[]
2D-SORT,https://www.spoj.com/problems/SORT2D,SORT2D,[]
Two Squares,https://www.spoj.com/problems/TWOSQ,TWOSQ,[]
Vowels,https://www.spoj.com/problems/VOWELS,VOWELS,[]
TWIN PRIMES,https://www.spoj.com/problems/TWINP,TWINP,[]
Here be ducks,https://www.spoj.com/problems/DUCKS,DUCKS,[]
Tertiary Calculator,https://www.spoj.com/problems/SBE201A6,SBE201A6,[]
TWIN PRIMES,https://www.spoj.com/problems/TWINP2,TWINP2,[]
TSquare TO Square,https://www.spoj.com/problems/SQ2SQ2,SQ2SQ2,[]
Zoom Operation,https://www.spoj.com/problems/ZOOMOP,ZOOMOP,[]
Fibonacci brain,https://www.spoj.com/problems/TSHOW2,TSHOW2,[]
Quadra vs PussyCat,https://www.spoj.com/problems/FAREWELL,FAREWELL,[]
Perfect Cover,https://www.spoj.com/problems/COVER01,COVER01,[]
Do You know your Algorithms,https://www.spoj.com/problems/TECHELN5,TECHELN5,[]
New iPad,https://www.spoj.com/problems/VUDBOL4,VUDBOL4,[]
Book Shelves(tutorial),https://www.spoj.com/problems/SHLF,SHLF,[]
Fast Schedule,https://www.spoj.com/problems/RPLF,RPLF,[]
ANYTHING FOR ATTENDANCE,https://www.spoj.com/problems/DIE4MARK,DIE4MARK,[]
SPIRAL RUN,https://www.spoj.com/problems/SPIRAL2,SPIRAL2,[]
N-ARY TREE,https://www.spoj.com/problems/NARYTREE,NARYTREE,[]
CHOCOLATES,https://www.spoj.com/problems/CHOCLATE,CHOCLATE,[]
Find the minimum no of squares,https://www.spoj.com/problems/SQREASY,SQREASY,[]
Are you smart enough ,https://www.spoj.com/problems/DUMBPROB,DUMBPROB,[]
Find the missing card,https://www.spoj.com/problems/CARDSMIS,CARDSMIS,[]
A Famous Music Composer,https://www.spoj.com/problems/MUSIC2,MUSIC2,[]
The Famous Clock,https://www.spoj.com/problems/CLOCK2,CLOCK2,[]
Another Mathematical Problem,https://www.spoj.com/problems/SUMOFPOW,SUMOFPOW,[]
Cross dangerous minefields,https://www.spoj.com/problems/MINEF1,MINEF1,[]
HELP ABHISHEK,https://www.spoj.com/problems/COMPLEX1,COMPLEX1,[]
Forest Fires,https://www.spoj.com/problems/FFIRE,FFIRE,[]
PATENTES,https://www.spoj.com/problems/PATENTES,PATENTES,[]
CARTONES CREDECRECIENTES,https://www.spoj.com/problems/CREDECRE,CREDECRE,[]
Ishika and Kashish,https://www.spoj.com/problems/ARD2,ARD2,[]
Integer Factorization With A Twist,https://www.spoj.com/problems/SUMUP2,SUMUP2,[]
Think Different,https://www.spoj.com/problems/BEANALGO,BEANALGO,[]
Combinatorial Sequence,https://www.spoj.com/problems/COMBD,COMBD,[]
Power with Combinatorics(EASY),https://www.spoj.com/problems/POWRTU,POWRTU,[]
Finding Majority,https://www.spoj.com/problems/MAJORITY,MAJORITY,[]
Upcoming Demons,https://www.spoj.com/problems/RAED0001,RAED0001,[]
Bit Maker,https://www.spoj.com/problems/PALIN2,PALIN2,[]
PUT TRINOMO,https://www.spoj.com/problems/TRINO,TRINO,[]
FIBO BIT,https://www.spoj.com/problems/FIBBIT,FIBBIT,[]
Prime Factorization,https://www.spoj.com/problems/OPCPRIME,OPCPRIME,[]
Party trouble,https://www.spoj.com/problems/MNNNITPA,MNNNITPA,[]
Permutation,https://www.spoj.com/problems/PERMUN,PERMUN,[]
Sequence,https://www.spoj.com/problems/GSSQUNCE,GSSQUNCE,[]
Factorial large,https://www.spoj.com/problems/OPC1708C,OPC1708C,[]
Measuring Water,https://www.spoj.com/problems/OPC1708D,OPC1708D,[]
Family Problem,https://www.spoj.com/problems/DCEPC801,DCEPC801,[]
Medal Tally,https://www.spoj.com/problems/DCEPC802,DCEPC802,[]
Catalan Powered,https://www.spoj.com/problems/DCEPC805,DCEPC805,[]
Point Blank,https://www.spoj.com/problems/KPB,KPB,[]
Playing With Bits,https://www.spoj.com/problems/IIITA1,IIITA1,[]
Unique Numbers,https://www.spoj.com/problems/DCEPC901,DCEPC901,[]
Magical Ladders,https://www.spoj.com/problems/DCEPC902,DCEPC902,[]
Encryption,https://www.spoj.com/problems/DCEPC903,DCEPC903,[]
Secret Code,https://www.spoj.com/problems/DCEPC904,DCEPC904,[]
Picking Weights,https://www.spoj.com/problems/DCEPC905,DCEPC905,[]
Picture Perfect,https://www.spoj.com/problems/DCEPC906,DCEPC906,[]
Appetizer,https://www.spoj.com/problems/ACMPRAC1,ACMPRAC1,[]
Dessert,https://www.spoj.com/problems/ACMPRAC4,ACMPRAC4,[]
Main Course,https://www.spoj.com/problems/ACMPRAC3,ACMPRAC3,[]
Entrée,https://www.spoj.com/problems/ACMPRAC2,ACMPRAC2,[]
FirstProblem,https://www.spoj.com/problems/RIOI_T_0,RIOI_T_0,[]
SecondProblem,https://www.spoj.com/problems/RIOI_T_1,RIOI_T_1,[]
Encrypted String,https://www.spoj.com/problems/ENCRPASS,ENCRPASS,[]
Reverse And Add,https://www.spoj.com/problems/REVNUMBE,REVNUMBE,[]
Fibonacci starters,https://www.spoj.com/problems/FIBTUTO,FIBTUTO,[]
APGP Tutorial,https://www.spoj.com/problems/APGPTUT,APGPTUT,[]
General Number Series,https://www.spoj.com/problems/LISTTUT,LISTTUT,[]
Help the statistics department,https://www.spoj.com/problems/KFSTD,KFSTD,[]
The Chain Reaction,https://www.spoj.com/problems/AGRADE,AGRADE,[]
Natalia Got A Problem,https://www.spoj.com/problems/NATALIAP,NATALIAP,[]
Speed test - Pyramid version,https://www.spoj.com/problems/SPEEDPYR,SPEEDPYR,[]
Speed test - Cube version,https://www.spoj.com/problems/SPEEDCUB,SPEEDCUB,[]
Meeting and Dating,https://www.spoj.com/problems/NITT3,NITT3,[]
Subset and upset,https://www.spoj.com/problems/NITT5,NITT5,[]
Word or number (easiest 2),https://www.spoj.com/problems/WORDNUM2,WORDNUM2,[]
Grid Travel,https://www.spoj.com/problems/NITT7,NITT7,[]
Sum of Subsets,https://www.spoj.com/problems/POWERSUM,POWERSUM,[]
In Debt,https://www.spoj.com/problems/TAP2012I,TAP2012I,[]
Maximizing the equation,https://www.spoj.com/problems/MAXEQUA,MAXEQUA,[]
Johnny divides by 2,https://www.spoj.com/problems/LCPC12A,LCPC12A,[]
No more Johnny,https://www.spoj.com/problems/LCPC12I,LCPC12I,[]
Johnny Learns Modular exponentiation,https://www.spoj.com/problems/LCPCP2,LCPCP2,[]
LOVER BOY,https://www.spoj.com/problems/JUNMC,JUNMC,[]
Permutation,https://www.spoj.com/problems/PERMU,PERMU,[]
Order,https://www.spoj.com/problems/RIOI_0_1,RIOI_0_1,[]
NUMBER SERIES,https://www.spoj.com/problems/NUMSERIE,NUMSERIE,[]
HELP NERUBAN,https://www.spoj.com/problems/DOTAA2,DOTAA2,[]
Unique strings,https://www.spoj.com/problems/RIOI_0_2,RIOI_0_2,[]
Eat a Good Meal,https://www.spoj.com/problems/GOODMEAL,GOODMEAL,[]
Shared Letters,https://www.spoj.com/problems/SHARELET,SHARELET,[]
Closest Points,https://www.spoj.com/problems/CLOSPT,CLOSPT,[]
INVITATION FOR TECHOFES,https://www.spoj.com/problems/TECHOFES,TECHOFES,[]
STRING PROBLEM,https://www.spoj.com/problems/STRINGPR,STRINGPR,[]
JUMPING DORA,https://www.spoj.com/problems/JUMPDORA,JUMPDORA,[]
CUBE ROOT,https://www.spoj.com/problems/CUBEROO2,CUBEROO2,[]
Nuts Frenzy,https://www.spoj.com/problems/TIGA,TIGA,"['math', 'adhoc']"
It is Super Effective,https://www.spoj.com/problems/EFFECTIV,EFFECTIV,[]
Innovative Combination,https://www.spoj.com/problems/CDC12_I,CDC12_I,[]
Missing one ,https://www.spoj.com/problems/RIOI_2_1,RIOI_2_1,[]
Switch,https://www.spoj.com/problems/RIOI_2_2,RIOI_2_2,[]
The Last Exam,https://www.spoj.com/problems/HMEXAM,HMEXAM,[]
Even and Odd,https://www.spoj.com/problems/EVENODD,EVENODD,[]
Fan Switches,https://www.spoj.com/problems/QN03,QN03,[]
The power of two,https://www.spoj.com/problems/ATWO,ATWO,[]
Browsing History,https://www.spoj.com/problems/HISTORY2,HISTORY2,[]
Print Big Binary Numbers,https://www.spoj.com/problems/PBBN1,PBBN1,[]
Addicted Numbers,https://www.spoj.com/problems/TA1,TA1,[]
BINARY CHALLENGE,https://www.spoj.com/problems/GOV01,GOV01,[]
Game,https://www.spoj.com/problems/PCPC12A,PCPC12A,[]
Free Palestine,https://www.spoj.com/problems/PCPC12B,PCPC12B,[]
Tetravex,https://www.spoj.com/problems/PCPC12C,PCPC12C,[]
SQL Queries,https://www.spoj.com/problems/PUCMM331,PUCMM331,[]
Julius Caesar Cipher,https://www.spoj.com/problems/PUCMM332,PUCMM332,[]
Fast Division,https://www.spoj.com/problems/FDIV,FDIV,[]
Very Fast Division,https://www.spoj.com/problems/VFDIV,VFDIV,[]
Sum It Up,https://www.spoj.com/problems/KIDZEE1B,KIDZEE1B,[]
Multiple of 3,https://www.spoj.com/problems/KIDZEE1C,KIDZEE1C,[]
Great Grading Scheme,https://www.spoj.com/problems/KIDZEE1D,KIDZEE1D,[]
Sort them All,https://www.spoj.com/problems/KIDZEE1E,KIDZEE1E,[]
Easy as Cake,https://www.spoj.com/problems/KIDZEE1F,KIDZEE1F,[]
Multiples,https://www.spoj.com/problems/KIDZEE1G,KIDZEE1G,[]
Digital Triangle,https://www.spoj.com/problems/KIDZEE1H,KIDZEE1H,[]
In Love with Loops,https://www.spoj.com/problems/KIDZEE1I,KIDZEE1I,[]
Divisors,https://www.spoj.com/problems/KIDZEE1J,KIDZEE1J,[]
Fun Triangle,https://www.spoj.com/problems/KIDZEE1K,KIDZEE1K,[]
Progression,https://www.spoj.com/problems/KIDZEE1L,KIDZEE1L,[]
Seconds Apart,https://www.spoj.com/problems/KIDZEE1M,KIDZEE1M,[]
Rectangle Intersection,https://www.spoj.com/problems/KIDZEE1N,KIDZEE1N,[]
Kings on an Infinite Chessboard,https://www.spoj.com/problems/KIDZEE1O,KIDZEE1O,[]
Progression,https://www.spoj.com/problems/KIDZEE1P,KIDZEE1P,[]
SAMPLE PROB,https://www.spoj.com/problems/APARNA,APARNA,[]
Who is Mafia,https://www.spoj.com/problems/MAFIA,MAFIA,[]
Count Zero,https://www.spoj.com/problems/FACTBASE,FACTBASE,[]
Next odd extreme golf,https://www.spoj.com/problems/NEXTODD2,NEXTODD2,[]
Balanced Bracket Expression,https://www.spoj.com/problems/BALBRAC,BALBRAC,[]
Rotations,https://www.spoj.com/problems/TABROT,TABROT,[]
Letter Count,https://www.spoj.com/problems/MAY99_E1,MAY99_E1,[]
Reverse Words,https://www.spoj.com/problems/DAYOUT2A,DAYOUT2A,[]
Binary,https://www.spoj.com/problems/DAYOUT2B,DAYOUT2B,[]
Prime Or Not,https://www.spoj.com/problems/DAYOUT2C,DAYOUT2C,[]
Dragons,https://www.spoj.com/problems/DAYOUT2D,DAYOUT2D,[]
Big Dragons,https://www.spoj.com/problems/DAYOUT2E,DAYOUT2E,[]
More Dragons,https://www.spoj.com/problems/DAYOUT2F,DAYOUT2F,[]
Find Them All,https://www.spoj.com/problems/DAYOUT2G,DAYOUT2G,[]
How Many Primes,https://www.spoj.com/problems/DAYOUT2H,DAYOUT2H,[]
Sherlock,https://www.spoj.com/problems/MAY99_E2,MAY99_E2,[]
Einstein Ring ,https://www.spoj.com/problems/APCP1,APCP1,[]
RELATIVE PRIMES,https://www.spoj.com/problems/RLPRIMES,RLPRIMES,[]
THE JUMPING BALL,https://www.spoj.com/problems/JUMPBALL,JUMPBALL,[]
DILEMMA,https://www.spoj.com/problems/DILEMMA,DILEMMA,[]
Guardian and The Deck of Cards,https://www.spoj.com/problems/GUMATH,GUMATH,[]
Just multiply !,https://www.spoj.com/problems/KOSPC13A,KOSPC13A,[]
CAPS ON,https://www.spoj.com/problems/CAPS,CAPS,[]
Adel Challenge,https://www.spoj.com/problems/ADEL,ADEL,[]
H Number,https://www.spoj.com/problems/HNUM,HNUM,[]
I Robot,https://www.spoj.com/problems/IROB,IROB,[]
Play with Matrices,https://www.spoj.com/problems/PLAYMAT,PLAYMAT,[]
Tanks,https://www.spoj.com/problems/NEWTANK,NEWTANK,[]
Azooz,https://www.spoj.com/problems/AZOOZ,AZOOZ,[]
Matrix City,https://www.spoj.com/problems/MATCITY,MATCITY,[]
Names,https://www.spoj.com/problems/PC4D,PC4D,[]
Tutorial BFS,https://www.spoj.com/problems/TUTBFS,TUTBFS,[]
Prime Factors,https://www.spoj.com/problems/PFACT,PFACT,[]
Howard The Saviour,https://www.spoj.com/problems/CRAN03,CRAN03,[]
CAMPANAS1,https://www.spoj.com/problems/CAMPA1,CAMPA1,[]
Repeated Numbers,https://www.spoj.com/problems/REPNUM,REPNUM,[]
CAMPANAS2,https://www.spoj.com/problems/CAMPA2,CAMPA2,[]
CAMPANAS3,https://www.spoj.com/problems/CAMPA3,CAMPA3,[]
ASCII Art,https://www.spoj.com/problems/ASCII,ASCII,[]
TWO BISHOPS,https://www.spoj.com/problems/TWOBISOP,TWOBISOP,[]
GO FOR DIAMONDS,https://www.spoj.com/problems/GO4DIMON,GO4DIMON,[]
ZEROES IN RANGE,https://www.spoj.com/problems/RANGEZER,RANGEZER,[]
Palindrome Pair,https://www.spoj.com/problems/PLNPAIR,PLNPAIR,[]
Binary Input and Output,https://www.spoj.com/problems/BINARYIO,BINARYIO,[]
DRAWING NUMBERS,https://www.spoj.com/problems/DRAWCALC,DRAWCALC,[]
THE WEIRD STAIRCASE,https://www.spoj.com/problems/STAR3CAS,STAR3CAS,[]
Missing Number,https://www.spoj.com/problems/MISSING,MISSING,[]
Complete Binary Tree,https://www.spoj.com/problems/CBINARYT,CBINARYT,[]
Day of Pay,https://www.spoj.com/problems/DAYOFPAY,DAYOFPAY,['adhoc']
Happy Birthday !!!,https://www.spoj.com/problems/HAPPYB,HAPPYB,['adhoc']
Required - BYU Box,https://www.spoj.com/problems/BYUBOX,BYUBOX,[]
Spring Iceblocks,https://www.spoj.com/problems/VPL1_BA,VPL1_BA,[]
Late Summer Battle,https://www.spoj.com/problems/VPL1_BC,VPL1_BC,[]
Autumn Leaves (Easy),https://www.spoj.com/problems/VPL1_BD,VPL1_BD,[]
Summer Play,https://www.spoj.com/problems/VPL1_BB,VPL1_BB,[]
Winter Shopping,https://www.spoj.com/problems/VPL1_BE,VPL1_BE,[]
Teddy Bear Picnic,https://www.spoj.com/problems/TBP,TBP,[]
Good Arrays,https://www.spoj.com/problems/PUCMM001,PUCMM001,[]
Very Tasty Meals,https://www.spoj.com/problems/PUCMM002,PUCMM002,[]
Longest Smiley Face,https://www.spoj.com/problems/PUCMM003,PUCMM003,[]
Moving the dog around,https://www.spoj.com/problems/PUCMM004,PUCMM004,[]
Mighty Powers,https://www.spoj.com/problems/PUCMM005,PUCMM005,[]
Problem 4,https://www.spoj.com/problems/ACMNSIT4,ACMNSIT4,[]
Mysterious Number,https://www.spoj.com/problems/MYSTERIO,MYSTERIO,[]
Eating Puzzle,https://www.spoj.com/problems/EATPUZZ,EATPUZZ,[]
Funky Strings,https://www.spoj.com/problems/FUNKY,FUNKY,[]
Amusing Digits,https://www.spoj.com/problems/NSITACMA,NSITACMA,[]
Factorial Sum,https://www.spoj.com/problems/NSITACMB,NSITACMB,[]
LED Board,https://www.spoj.com/problems/NSITACMC,NSITACMC,[]
Save the girlfriend,https://www.spoj.com/problems/NSITACMD,NSITACMD,[]
S Number,https://www.spoj.com/problems/SNUMBER,SNUMBER,[]
Omitting Redundancy,https://www.spoj.com/problems/OMITRED,OMITRED,[]
Right Triangle,https://www.spoj.com/problems/PITAGORA,PITAGORA,[]
Cut Stick,https://www.spoj.com/problems/CUTSTICK,CUTSTICK,[]
Sight Logic,https://www.spoj.com/problems/UKNIRP,UKNIRP,[]
Prime Summation,https://www.spoj.com/problems/EPIC1301,EPIC1301,[]
Greatest Common Divisor,https://www.spoj.com/problems/EPIC1302,EPIC1302,[]
Big Fibonacci,https://www.spoj.com/problems/EPIC1303,EPIC1303,[]
Graph Cycle Detection,https://www.spoj.com/problems/EPIC1304,EPIC1304,[]
Longest Maze Path,https://www.spoj.com/problems/EPIC1305,EPIC1305,[]
Grid Search,https://www.spoj.com/problems/EPIC1306,EPIC1306,[]
Subwords,https://www.spoj.com/problems/EPIC1307,EPIC1307,[]
Power of Phi,https://www.spoj.com/problems/PHIPOWER,PHIPOWER,[]
Vowels,https://www.spoj.com/problems/DIXIE002,DIXIE002,[]
Packing Boxes,https://www.spoj.com/problems/DIXIE003,DIXIE003,[]
Luhn Algorithm,https://www.spoj.com/problems/DIXIE004,DIXIE004,[]
Mario meets princess Peach,https://www.spoj.com/problems/MATOPE,MATOPE,[]
Alphabetic Relation,https://www.spoj.com/problems/ALPHAR,ALPHAR,[]
Compete or Not,https://www.spoj.com/problems/CJAT01,CJAT01,[]
Three Circle Problem (MEDIUM),https://www.spoj.com/problems/CIRCLE_M,CIRCLE_M,[]
Bitogoras Number,https://www.spoj.com/problems/PYTRIP,PYTRIP,[]
Geeky Retards,https://www.spoj.com/problems/PLAYBIT,PLAYBIT,[]
Mandatory Attendance,https://www.spoj.com/problems/PROXY,PROXY,[]
Tic-tac-toe,https://www.spoj.com/problems/GOV05,GOV05,[]
The Invasion,https://www.spoj.com/problems/TECHLN1,TECHLN1,[]
First Blood,https://www.spoj.com/problems/TECHLN2,TECHLN2,[]
The Revelations,https://www.spoj.com/problems/TECHLN3,TECHLN3,[]
Bombing Run,https://www.spoj.com/problems/TECHLN4,TECHLN4,[]
Freedom!,https://www.spoj.com/problems/TECHLN5,TECHLN5,[]
Check Of Potential,https://www.spoj.com/problems/JOKER2,JOKER2,[]
Knives Are Better,https://www.spoj.com/problems/JOKER3,JOKER3,[]
Hello Recursion,https://www.spoj.com/problems/HRECURS,HRECURS,[]
Hard to solve,https://www.spoj.com/problems/HSOLVE,HSOLVE,[]
Easy!!!,https://www.spoj.com/problems/REASY,REASY,[]
Truckloads,https://www.spoj.com/problems/TRUCKL,TRUCKL,[]
Derivation Sequence,https://www.spoj.com/problems/DSEQ,DSEQ,[]
